date,series,value
2024-10-30,XAUUSD.Curncy,2787.61
2024-10-30,COM.US.Equity,28.4863
2024-10-31,BCOM.TR,235.2524
2024-10-31,GSCI.TR,3537.794
2024-10-31,XAUUSD.Curncy,2743.97
2024-10-31,COM.US.Equity,28.4375
2024-11-01,BCOM.TR,235.2222
2024-11-01,GSCI.TR,3542.191
2024-11-01,XAUUSD.Curncy,2736.53
2024-11-01,COM.US.Equity,28.3105
2024-11-04,BCOM.TR,237.3158
2024-11-04,GSCI.TR,3598.097
2024-11-04,XAUUSD.Curncy,2736.78
2024-11-04,COM.US.Equity,28.3132
2024-11-05,BCOM.TR,237.79
2024-11-05,GSCI.TR,3614.867
2024-11-05,XAUUSD.Curncy,2743.99
2024-11-05,COM.US.Equity,28.3496
2024-11-06,BCOM.TR,235.5025
2024-11-06,GSCI.TR,3588.671
2024-11-06,XAUUSD.Curncy,2659.06
2024-11-06,COM.US.Equity,28.1542
2024-11-07,BCOM.TR,238.389
2024-11-07,GSCI.TR,3623.311
2024-11-07,XAUUSD.Curncy,2706.71
2024-11-07,COM.US.Equity,28.3105
2024-11-08,BCOM.TR,235.5803
2024-11-08,GSCI.TR,3561.053
2024-11-08,XAUUSD.Curncy,2684.77
2024-11-08,COM.US.Equity,28.1737
2024-11-11,BCOM.TR,233.4285
2024-11-11,GSCI.TR,3505.07
2024-11-11,XAUUSD.Curncy,2618.82
2024-11-11,COM.US.Equity,28.0174
2024-11-12,BCOM.TR,232.5131
2024-11-12,GSCI.TR,3502.06
2024-11-12,XAUUSD.Curncy,2598.39
2024-11-12,COM.US.Equity,27.9783
2024-11-13,BCOM.TR,232.3413
2024-11-13,GSCI.TR,3505.047
2024-11-13,XAUUSD.Curncy,2572.98
2024-11-13,COM.US.Equity,27.8514
2024-11-14,BCOM.TR,230.5525
2024-11-14,GSCI.TR,3497.989
2024-11-14,XAUUSD.Curncy,2564.85
2024-11-14,COM.US.Equity,27.888
2024-11-15,BCOM.TR,230.9042
2024-11-15,GSCI.TR,3477.628
2024-11-15,XAUUSD.Curncy,2563.25
2024-11-15,COM.US.Equity,27.91
2024-11-18,BCOM.TR,234.777
2024-11-18,GSCI.TR,3550.603
2024-11-18,XAUUSD.Curncy,2611.83
2024-11-18,COM.US.Equity,28.1151
2024-11-19,BCOM.TR,235.3564
2024-11-19,GSCI.TR,3558.992
2024-11-19,XAUUSD.Curncy,2632.08
2024-11-19,COM.US.Equity,28.1542
2024-11-20,BCOM.TR,236.8184
2024-11-20,GSCI.TR,3559.534
2024-11-20,XAUUSD.Curncy,2650.6
2024-11-20,COM.US.Equity,28.0956
2024-11-21,BCOM.TR,237.8158
2024-11-21,GSCI.TR,3590.148
2024-11-21,XAUUSD.Curncy,2669.72
2024-11-21,COM.US.Equity,28.1444
2024-11-22,BCOM.TR,238.0078
2024-11-22,GSCI.TR,3612.714
2024-11-22,XAUUSD.Curncy,2716.19
2024-11-22,COM.US.Equity,28.2315
2024-11-25,BCOM.TR,236.17
2024-11-25,GSCI.TR,3557.249
2024-11-25,XAUUSD.Curncy,2625.01
2024-11-25,COM.US.Equity,28.0272
2024-11-26,BCOM.TR,236.6647
2024-11-26,GSCI.TR,3560.293
2024-11-26,XAUUSD.Curncy,2633.15
2024-11-26,COM.US.Equity,28.0808
2024-11-27,BCOM.TR,235.2029
2024-11-27,GSCI.TR,3546.202
2024-11-27,XAUUSD.Curncy,2636.02
2024-11-27,COM.US.Equity,28.0467
2024-11-28,BCOM.TR,235.2029
2024-11-28,GSCI.TR,3546.202
2024-11-28,XAUUSD.Curncy,2637.92
2024-11-28,COM.US.Equity,28.0467
2024-11-29,BCOM.TR,236.2092
2024-11-29,GSCI.TR,3539.953
2024-11-29,XAUUSD.Curncy,2643.15
2024-11-29,COM.US.Equity,28.0913
2024-12-02,BCOM.TR,233.6408
2024-12-02,GSCI.TR,3525.231
2024-12-02,XAUUSD.Curncy,2639.13
2024-12-02,COM.US.Equity,28.0272
2024-12-03,BCOM.TR,234.7421
2024-12-03,GSCI.TR,3570.183
2024-12-03,XAUUSD.Curncy,2643.49
2024-12-03,COM.US.Equity,28.1249
2024-12-04,BCOM.TR,234.3919
2024-12-04,GSCI.TR,3538.549
2024-12-04,XAUUSD.Curncy,2649.9
2024-12-04,COM.US.Equity,28.1348
2024-12-05,BCOM.TR,234.5511
2024-12-05,GSCI.TR,3535.379
2024-12-05,XAUUSD.Curncy,2631.67
2024-12-05,COM.US.Equity,28.1249
2024-12-06,BCOM.TR,234.8268
2024-12-06,GSCI.TR,3516.472
2024-12-06,XAUUSD.Curncy,2633.37
2024-12-06,COM.US.Equity,28.0858
2024-12-09,BCOM.TR,237.3575
2024-12-09,GSCI.TR,3557.577
2024-12-09,XAUUSD.Curncy,2660.3
2024-12-09,COM.US.Equity,28.2323
2024-12-10,BCOM.TR,238.1982
2024-12-10,GSCI.TR,3570.596
2024-12-10,XAUUSD.Curncy,2694.25
2024-12-10,COM.US.Equity,28.2323
2024-12-11,BCOM.TR,240.3578
2024-12-11,GSCI.TR,3616.458
2024-12-11,XAUUSD.Curncy,2718.23
2024-12-11,COM.US.Equity,28.3545
2024-12-12,BCOM.TR,238.7589
2024-12-12,GSCI.TR,3604.789
2024-12-12,XAUUSD.Curncy,2680.73
2024-12-12,COM.US.Equity,28.1835
2024-12-13,BCOM.TR,237.897
2024-12-13,GSCI.TR,3625.976
2024-12-13,XAUUSD.Curncy,2648.23
2024-12-13,COM.US.Equity,27.9686
2024-12-16,BCOM.TR,236.7786
2024-12-16,GSCI.TR,3606.371
2024-12-16,XAUUSD.Curncy,2652.72
2024-12-16,COM.US.Equity,27.9783
2024-12-17,BCOM.TR,235.1526
2024-12-17,GSCI.TR,3577.649
2024-12-17,XAUUSD.Curncy,2646.83
2024-12-17,COM.US.Equity,27.8904
2024-12-18,BCOM.TR,234.4893
2024-12-18,GSCI.TR,3585.92
2024-12-18,XAUUSD.Curncy,2585.35
2024-12-18,COM.US.Equity,27.6462
2024-12-19,BCOM.TR,232.9382
2024-12-19,GSCI.TR,3559.413
2024-12-19,XAUUSD.Curncy,2594.01
2024-12-19,COM.US.Equity,27.6645
2024-12-20,BCOM.TR,235.4251
2024-12-20,GSCI.TR,3581.002
2024-12-20,XAUUSD.Curncy,2622.91
2024-12-20,COM.US.Equity,27.7872
2024-12-23,BCOM.TR,235.315
2024-12-23,GSCI.TR,3570.703
2024-12-23,XAUUSD.Curncy,2612.56
2024-12-23,COM.US.Equity,27.8117
2024-12-24,BCOM.TR,237.0858
2024-12-24,GSCI.TR,3600.48
2024-12-24,XAUUSD.Curncy,2616.87
2024-12-24,COM.US.Equity,27.8069
2024-12-25,BCOM.TR,237.0858
2024-12-25,GSCI.TR,3600.48
2024-12-25,XAUUSD.Curncy,2616.87
2024-12-25,COM.US.Equity,27.8069
2024-12-26,BCOM.TR,236.7478
2024-12-26,GSCI.TR,3589.73
2024-12-26,XAUUSD.Curncy,2633.58
2024-12-26,COM.US.Equity,27.8825
2024-12-27,BCOM.TR,237.165
2024-12-27,GSCI.TR,3611.094
2024-12-27,XAUUSD.Curncy,2621.4
2024-12-27,COM.US.Equity,27.7921
2024-12-30,BCOM.TR,238.8397
2024-12-30,GSCI.TR,3644.056
2024-12-30,XAUUSD.Curncy,2606.5
2024-12-30,COM.US.Equity,27.743
2024-12-31,BCOM.TR,238.6169
2024-12-31,GSCI.TR,3655.988
2024-12-31,XAUUSD.Curncy,2624.5
2024-12-31,COM.US.Equity,27.8215
2025-01-01,BCOM.TR,238.6169
2025-01-01,GSCI.TR,3655.988
2025-01-01,XAUUSD.Curncy,2624.5
2025-01-01,COM.US.Equity,27.8215
2025-01-02,BCOM.TR,240.716
2025-01-02,GSCI.TR,3696.66
2025-01-02,XAUUSD.Curncy,2657.9
2025-01-02,COM.US.Equity,28.02
2025-01-03,BCOM.TR,238.0496
2025-01-03,GSCI.TR,3683.852
2025-01-03,XAUUSD.Curncy,2640.22
2025-01-03,COM.US.Equity,27.861
2025-01-06,BCOM.TR,239.9941
2025-01-06,GSCI.TR,3699.667
2025-01-06,XAUUSD.Curncy,2636.47
2025-01-06,COM.US.Equity,27.9493
2025-01-07,BCOM.TR,240.5703
2025-01-07,GSCI.TR,3710.227
2025-01-07,XAUUSD.Curncy,2648.59
2025-01-07,COM.US.Equity,27.9886
2025-01-08,BCOM.TR,240.537
2025-01-08,GSCI.TR,3684.554
2025-01-08,XAUUSD.Curncy,2661.94
2025-01-08,COM.US.Equity,28.0475
2025-01-09,BCOM.TR,242.9569
2025-01-09,GSCI.TR,3722.553
2025-01-09,XAUUSD.Curncy,2667.25
2025-01-09,COM.US.Equity,28.0475
2025-01-10,BCOM.TR,247.9187
2025-01-10,GSCI.TR,3815.643
2025-01-10,XAUUSD.Curncy,2689.76
2025-01-10,COM.US.Equity,28.3124
2025-01-13,BCOM.TR,249.34
2025-01-13,GSCI.TR,3858.669
2025-01-13,XAUUSD.Curncy,2663.16
2025-01-13,COM.US.Equity,28.2734
2025-01-14,BCOM.TR,248.6097
2025-01-14,GSCI.TR,3836.66
2025-01-14,XAUUSD.Curncy,2677.46
2025-01-14,COM.US.Equity,28.244
2025-01-15,BCOM.TR,252.0188
2025-01-15,GSCI.TR,3903.276
2025-01-15,XAUUSD.Curncy,2696.32
2025-01-15,COM.US.Equity,28.5976
2025-01-16,BCOM.TR,252.2778
2025-01-16,GSCI.TR,3887.371
2025-01-16,XAUUSD.Curncy,2714.31
2025-01-16,COM.US.Equity,28.5282
2025-01-17,BCOM.TR,251.0392
2025-01-17,GSCI.TR,3878.632
2025-01-17,XAUUSD.Curncy,2703.25
2025-01-17,COM.US.Equity,28.4503
2025-01-20,BCOM.TR,251.0392
2025-01-20,GSCI.TR,3878.632
2025-01-20,XAUUSD.Curncy,2708.21
2025-01-20,COM.US.Equity,28.4503
2025-01-21,BCOM.TR,250.5199
2025-01-21,GSCI.TR,3847.122
2025-01-21,XAUUSD.Curncy,2744.81
2025-01-21,COM.US.Equity,28.3619
2025-01-22,BCOM.TR,250.946
2025-01-22,GSCI.TR,3842.761
2025-01-22,XAUUSD.Curncy,2756.48
2025-01-22,COM.US.Equity,28.2833
2025-01-23,BCOM.TR,250.6661
2025-01-23,GSCI.TR,3829.703
2025-01-23,XAUUSD.Curncy,2754.87
2025-01-23,COM.US.Equity,28.2538
2025-01-24,BCOM.TR,250.6003
2025-01-24,GSCI.TR,3836.082
2025-01-24,XAUUSD.Curncy,2770.58
2025-01-24,COM.US.Equity,28.2886
2025-01-27,BCOM.TR,246.7851
2025-01-27,GSCI.TR,3779.307
2025-01-27,XAUUSD.Curncy,2740.81
2025-01-27,COM.US.Equity,27.8978
2025-01-28,BCOM.TR,247.2091
2025-01-28,GSCI.TR,3792.185
2025-01-28,XAUUSD.Curncy,2763.51
2025-01-28,COM.US.Equity,28.0671
2025-01-29,BCOM.TR,248.9506
2025-01-29,GSCI.TR,3792.919
2025-01-29,XAUUSD.Curncy,2759.36
2025-01-29,COM.US.Equity,28.0868
2025-01-30,BCOM.TR,249.0915
2025-01-30,GSCI.TR,3793.334
2025-01-30,XAUUSD.Curncy,2794.59
2025-01-30,COM.US.Equity,28.1949
2025-01-31,BCOM.TR,248.0514
2025-01-31,GSCI.TR,3777.227
2025-01-31,XAUUSD.Curncy,2798.41
2025-01-31,COM.US.Equity,28.1261
2025-02-03,BCOM.TR,251.755
2025-02-03,GSCI.TR,3812.34
2025-02-03,XAUUSD.Curncy,2815.21
2025-02-03,COM.US.Equity,28.3913
2025-02-04,BCOM.TR,252.8223
2025-02-04,GSCI.TR,3817.011
2025-02-04,XAUUSD.Curncy,2842.71
2025-02-04,COM.US.Equity,28.3913
2025-02-05,BCOM.TR,252.7262
2025-02-05,GSCI.TR,3785.878
2025-02-05,XAUUSD.Curncy,2867.24
2025-02-05,COM.US.Equity,28.2833
2025-02-06,BCOM.TR,253.1687
2025-02-06,GSCI.TR,3780.227
2025-02-06,XAUUSD.Curncy,2856.28
2025-02-06,COM.US.Equity,28.3422
2025-02-07,BCOM.TR,252.9414
2025-02-07,GSCI.TR,3787.913
2025-02-07,XAUUSD.Curncy,2861.07
2025-02-07,COM.US.Equity,28.2997
2025-02-10,BCOM.TR,256.2963
2025-02-10,GSCI.TR,3836.347
2025-02-10,XAUUSD.Curncy,2908.26
2025-02-10,COM.US.Equity,28.6271
2025-02-11,BCOM.TR,256.546
2025-02-11,GSCI.TR,3862.012
2025-02-11,XAUUSD.Curncy,2897.91
2025-02-11,COM.US.Equity,28.8039
2025-02-12,BCOM.TR,256.2216
2025-02-12,GSCI.TR,3825.469
2025-02-12,XAUUSD.Curncy,2904.04
2025-02-12,COM.US.Equity,28.578
2025-02-13,BCOM.TR,257.1662
2025-02-13,GSCI.TR,3829.443
2025-02-13,XAUUSD.Curncy,2928.21
2025-02-13,COM.US.Equity,28.7341
2025-02-14,BCOM.TR,257.1825
2025-02-14,GSCI.TR,3826.779
2025-02-14,XAUUSD.Curncy,2882.53
2025-02-14,COM.US.Equity,28.5878
2025-02-17,BCOM.TR,257.1825
2025-02-17,GSCI.TR,3826.779
2025-02-17,XAUUSD.Curncy,2896.56
2025-02-17,COM.US.Equity,28.5878
2025-02-18,BCOM.TR,260.7254
2025-02-18,GSCI.TR,3872.477
2025-02-18,XAUUSD.Curncy,2936.02
2025-02-18,COM.US.Equity,28.8928
2025-02-19,BCOM.TR,261.3889
2025-02-19,GSCI.TR,3881.728
2025-02-19,XAUUSD.Curncy,2933.39
2025-02-19,COM.US.Equity,28.9906
2025-02-20,BCOM.TR,261.8056
2025-02-20,GSCI.TR,3890.867
2025-02-20,XAUUSD.Curncy,2938.98
2025-02-20,COM.US.Equity,29.0888
2025-02-21,BCOM.TR,259.6968
2025-02-21,GSCI.TR,3829.765
2025-02-21,XAUUSD.Curncy,2936.05
2025-02-21,COM.US.Equity,28.7941
2025-02-24,BCOM.TR,257.4807
2025-02-24,GSCI.TR,3815.786
2025-02-24,XAUUSD.Curncy,2951.73
2025-02-24,COM.US.Equity,28.7352
2025-02-25,BCOM.TR,255.7945
2025-02-25,GSCI.TR,3767.965
2025-02-25,XAUUSD.Curncy,2914.98
2025-02-25,COM.US.Equity,28.4582
2025-02-26,BCOM.TR,254.4941
2025-02-26,GSCI.TR,3749.148
2025-02-26,XAUUSD.Curncy,2916.39
2025-02-26,COM.US.Equity,28.357
2025-02-27,BCOM.TR,253.6684
2025-02-27,GSCI.TR,3771.046
2025-02-27,XAUUSD.Curncy,2877.52
2025-02-27,COM.US.Equity,28.3029
2025-02-28,BCOM.TR,249.9835
2025-02-28,GSCI.TR,3726.456
2025-02-28,XAUUSD.Curncy,2857.83
2025-02-28,COM.US.Equity,28.0898
2025-03-03,BCOM.TR,251.6115
2025-03-03,GSCI.TR,3702.509
2025-03-03,XAUUSD.Curncy,2892.73
2025-03-03,COM.US.Equity,28.1556
2025-03-04,BCOM.TR,252.2232
2025-03-04,GSCI.TR,3701.593
2025-03-04,XAUUSD.Curncy,2917.89
2025-03-04,COM.US.Equity,28.1949
2025-03-05,BCOM.TR,254.196
2025-03-05,GSCI.TR,3680.649
2025-03-05,XAUUSD.Curncy,2919.39
2025-03-05,COM.US.Equity,28.337
2025-03-06,BCOM.TR,254.3001
2025-03-06,GSCI.TR,3688.327
2025-03-06,XAUUSD.Curncy,2911.8
2025-03-06,COM.US.Equity,28.2538
2025-03-07,BCOM.TR,255.1699
2025-03-07,GSCI.TR,3713.824
2025-03-07,XAUUSD.Curncy,2909.1
2025-03-07,COM.US.Equity,28.244
2025-03-10,BCOM.TR,254.7515
2025-03-10,GSCI.TR,3694.963
2025-03-10,XAUUSD.Curncy,2888.71
2025-03-10,COM.US.Equity,28.1359
2025-03-11,BCOM.TR,255.4364
2025-03-11,GSCI.TR,3704.02
2025-03-11,XAUUSD.Curncy,2915.9
2025-03-11,COM.US.Equity,28.3422
2025-03-12,BCOM.TR,254.4839
2025-03-12,GSCI.TR,3725.971
2025-03-12,XAUUSD.Curncy,2934.77
2025-03-12,COM.US.Equity,28.3263
2025-03-13,BCOM.TR,255.701
2025-03-13,GSCI.TR,3709.095
2025-03-13,XAUUSD.Curncy,2989.18
2025-03-13,COM.US.Equity,28.4564
2025-03-14,BCOM.TR,255.6643
2025-03-14,GSCI.TR,3716.627
2025-03-14,XAUUSD.Curncy,2984.16
2025-03-14,COM.US.Equity,28.4896
2025-03-17,BCOM.TR,256.9513
2025-03-17,GSCI.TR,3746.228
2025-03-17,XAUUSD.Curncy,3000.6
2025-03-17,COM.US.Equity,28.6173
2025-03-18,BCOM.TR,257.1612
2025-03-18,GSCI.TR,3734.715
2025-03-18,XAUUSD.Curncy,3034.73
2025-03-18,COM.US.Equity,28.6959
2025-03-19,BCOM.TR,258.6368
2025-03-19,GSCI.TR,3753.936
2025-03-19,XAUUSD.Curncy,3047.79
2025-03-19,COM.US.Equity,28.8236
2025-03-20,BCOM.TR,257.9451
2025-03-20,GSCI.TR,3773.687
2025-03-20,XAUUSD.Curncy,3044.9
2025-03-20,COM.US.Equity,28.8334
2025-03-21,BCOM.TR,256.8569
2025-03-21,GSCI.TR,3763.664
2025-03-21,XAUUSD.Curncy,3022.15
2025-03-21,COM.US.Equity,28.7205
2025-03-24,BCOM.TR,256.3419
2025-03-24,GSCI.TR,3777.139
2025-03-24,XAUUSD.Curncy,3011.04
2025-03-24,COM.US.Equity,28.7352
2025-03-25,BCOM.TR,256.5963
2025-03-25,GSCI.TR,3777.99
2025-03-25,XAUUSD.Curncy,3020.09
2025-03-25,COM.US.Equity,28.8881
2025-03-26,BCOM.TR,256.6963
2025-03-26,GSCI.TR,3786.614
2025-03-26,XAUUSD.Curncy,3019.38
2025-03-26,COM.US.Equity,28.893
2025-03-27,BCOM.TR,257.5675
2025-03-27,GSCI.TR,3793.683
2025-03-27,XAUUSD.Curncy,3057.29
2025-03-27,COM.US.Equity,29.007
2025-03-28,BCOM.TR,258.2326
2025-03-28,GSCI.TR,3782.216
2025-03-28,XAUUSD.Curncy,3085.12
2025-03-28,COM.US.Equity,28.9475
2025-03-31,BCOM.TR,259.8054
2025-03-31,GSCI.TR,3834.681
2025-03-31,XAUUSD.Curncy,3123.57
2025-03-31,COM.US.Equity,29.0764
2025-04-01,BCOM.TR,260.1101
2025-04-01,GSCI.TR,3837.372
2025-04-01,XAUUSD.Curncy,3113.38
2025-04-01,COM.US.Equity,29.0931
2025-04-02,BCOM.TR,261.3135
2025-04-02,GSCI.TR,3858.784
2025-04-02,XAUUSD.Curncy,3134.17
2025-04-02,COM.US.Equity,29.1755
2025-04-03,BCOM.TR,254.7413
2025-04-03,GSCI.TR,3713.086
2025-04-03,XAUUSD.Curncy,3115.34
2025-04-03,COM.US.Equity,28.5016
2025-04-04,BCOM.TR,243.5057
2025-04-04,GSCI.TR,3530.006
2025-04-04,XAUUSD.Curncy,3038.24
2025-04-04,COM.US.Equity,27.788
2025-04-07,BCOM.TR,239.7291
2025-04-07,GSCI.TR,3475.859
2025-04-07,XAUUSD.Curncy,2983.28
2025-04-07,COM.US.Equity,27.5006
2025-04-08,BCOM.TR,237.8503
2025-04-08,GSCI.TR,3439.73
2025-04-08,XAUUSD.Curncy,2983.27
2025-04-08,COM.US.Equity,27.3817
2025-04-09,BCOM.TR,243.708
2025-04-09,GSCI.TR,3524.739
2025-04-09,XAUUSD.Curncy,3082.7
2025-04-09,COM.US.Equity,27.7465
2025-04-10,BCOM.TR,243.9705
2025-04-10,GSCI.TR,3494.792
2025-04-10,XAUUSD.Curncy,3176.23
2025-04-10,COM.US.Equity,27.8525
2025-04-11,BCOM.TR,248.1105
2025-04-11,GSCI.TR,3550.784
2025-04-11,XAUUSD.Curncy,3237.61
2025-04-11,COM.US.Equity,28.0164
2025-04-14,BCOM.TR,247.1311
2025-04-14,GSCI.TR,3551.93
2025-04-14,XAUUSD.Curncy,3210.93
2025-04-14,COM.US.Equity,27.9855
2025-04-15,BCOM.TR,247.4487
2025-04-15,GSCI.TR,3545.221
2025-04-15,XAUUSD.Curncy,3230.72
2025-04-15,COM.US.Equity,28.0308
2025-04-16,BCOM.TR,250.6186
2025-04-16,GSCI.TR,3592.484
2025-04-16,XAUUSD.Curncy,3343.12
2025-04-16,COM.US.Equity,28.2527
2025-04-17,BCOM.TR,251.7907
2025-04-17,GSCI.TR,3643.721
2025-04-17,XAUUSD.Curncy,3326.85
2025-04-17,COM.US.Equity,28.2241
2025-04-18,BCOM.TR,251.7907
2025-04-18,GSCI.TR,3643.721
2025-04-18,XAUUSD.Curncy,3326.85
2025-04-18,COM.US.Equity,28.2241
2025-04-21,BCOM.TR,250.0689
2025-04-21,GSCI.TR,3601.063
2025-04-21,XAUUSD.Curncy,3423.98
2025-04-21,COM.US.Equity,28.3031
2025-04-22,BCOM.TR,251.513
2025-04-22,GSCI.TR,3643.53
2025-04-22,XAUUSD.Curncy,3380.63
2025-04-22,COM.US.Equity,28.2092
2025-04-23,BCOM.TR,250.0453
2025-04-23,GSCI.TR,3607.624
2025-04-23,XAUUSD.Curncy,3288.34
2025-04-23,COM.US.Equity,28.0705
2025-04-24,BCOM.TR,252.0216
2025-04-24,GSCI.TR,3632.948
2025-04-24,XAUUSD.Curncy,3349.43
2025-04-24,COM.US.Equity,28.1385
2025-04-25,BCOM.TR,251.3232
2025-04-25,GSCI.TR,3638.215
2025-04-25,XAUUSD.Curncy,3319.72
2025-04-25,COM.US.Equity,28.1093
2025-04-28,BCOM.TR,252.6028
2025-04-28,GSCI.TR,3626.911
2025-04-28,XAUUSD.Curncy,3343.98
2025-04-28,COM.US.Equity,28.1585
2025-04-29,BCOM.TR,250.8386
2025-04-29,GSCI.TR,3581.462
2025-04-29,XAUUSD.Curncy,3317.41
2025-04-29,COM.US.Equity,28.1002
2025-04-30,BCOM.TR,247.3119
2025-04-30,GSCI.TR,3511.238
2025-04-30,XAUUSD.Curncy,3288.71
2025-04-30,COM.US.Equity,28.0874
2025-05-01,BCOM.TR,247.1154
2025-05-01,GSCI.TR,3526.078
2025-05-01,XAUUSD.Curncy,3239.2
2025-05-01,COM.US.Equity,28.0259
2025-05-02,BCOM.TR,248.6628
2025-05-02,GSCI.TR,3525.816
2025-05-02,XAUUSD.Curncy,3240.49
2025-05-02,COM.US.Equity,28.0952
2025-05-05,BCOM.TR,248.0774
2025-05-05,GSCI.TR,3499.512
2025-05-05,XAUUSD.Curncy,3334.12
2025-05-05,COM.US.Equity,28.1639
2025-05-06,BCOM.TR,250.8329
2025-05-06,GSCI.TR,3559.372
2025-05-06,XAUUSD.Curncy,3431.77
2025-05-06,COM.US.Equity,28.2518
2025-05-07,BCOM.TR,248.9338
2025-05-07,GSCI.TR,3522.808
2025-05-07,XAUUSD.Curncy,3364.5
2025-05-07,COM.US.Equity,28.2043
2025-05-08,BCOM.TR,249.2551
2025-05-08,GSCI.TR,3564.386
2025-05-08,XAUUSD.Curncy,3305.72
2025-05-08,COM.US.Equity,28.0808
2025-05-09,BCOM.TR,252.0775
2025-05-09,GSCI.TR,3604.954
2025-05-09,XAUUSD.Curncy,3324.98
2025-05-09,COM.US.Equity,28.126
2025-05-12,BCOM.TR,250.9966
2025-05-12,GSCI.TR,3625.293
2025-05-12,XAUUSD.Curncy,3236.39
2025-05-12,COM.US.Equity,27.9961
2025-05-13,BCOM.TR,253.3514
2025-05-13,GSCI.TR,3677.182
2025-05-13,XAUUSD.Curncy,3250.31
2025-05-13,COM.US.Equity,28.0407
2025-05-14,BCOM.TR,251.3217
2025-05-14,GSCI.TR,3656.695
2025-05-14,XAUUSD.Curncy,3177.25
2025-05-14,COM.US.Equity,27.9328
2025-05-15,BCOM.TR,249.5302
2025-05-15,GSCI.TR,3614.7
2025-05-15,XAUUSD.Curncy,3240.1
2025-05-15,COM.US.Equity,27.9912
2025-05-16,BCOM.TR,247.8549
2025-05-16,GSCI.TR,3618.273
2025-05-16,XAUUSD.Curncy,3203.65
2025-05-16,COM.US.Equity,27.9615
2025-05-19,BCOM.TR,247.6223
2025-05-19,GSCI.TR,3619.142
2025-05-19,XAUUSD.Curncy,3229.56
2025-05-19,COM.US.Equity,27.9881
2025-05-20,BCOM.TR,251.0191
2025-05-20,GSCI.TR,3641.455
2025-05-20,XAUUSD.Curncy,3290.13
2025-05-20,COM.US.Equity,28.0705
2025-05-21,BCOM.TR,251.9404
2025-05-21,GSCI.TR,3641.369
2025-05-21,XAUUSD.Curncy,3314.96
2025-05-21,COM.US.Equity,28.1008
2025-05-22,BCOM.TR,250.3322
2025-05-22,GSCI.TR,3620.291
2025-05-22,XAUUSD.Curncy,3294.52
2025-05-22,COM.US.Equity,28.0621
2025-05-23,BCOM.TR,252.3466
2025-05-23,GSCI.TR,3634.234
2025-05-23,XAUUSD.Curncy,3357.51
2025-05-23,COM.US.Equity,28.1214
2025-05-26,BCOM.TR,252.3466
2025-05-26,GSCI.TR,3634.234
2025-05-26,XAUUSD.Curncy,3343.84
2025-05-26,COM.US.Equity,28.1214
2025-05-27,BCOM.TR,250.573
2025-05-27,GSCI.TR,3608.604
2025-05-27,XAUUSD.Curncy,3300.87
2025-05-27,COM.US.Equity,28.1044
2025-05-28,BCOM.TR,248.4782
2025-05-28,GSCI.TR,3611.131
2025-05-28,XAUUSD.Curncy,3287.48
2025-05-28,COM.US.Equity,28.0457
2025-05-29,BCOM.TR,247.9649
2025-05-29,GSCI.TR,3586.51
2025-05-29,XAUUSD.Curncy,3317.94
2025-05-29,COM.US.Equity,28.0556
2025-05-30,BCOM.TR,245.8862
2025-05-30,GSCI.TR,3567.079
2025-05-30,XAUUSD.Curncy,3289.25
2025-05-30,COM.US.Equity,28.0556
2025-06-02,BCOM.TR,250.9924
2025-06-02,GSCI.TR,3635.558
2025-06-02,XAUUSD.Curncy,3381.59
2025-06-02,COM.US.Equity,28.1349
2025-06-03,BCOM.TR,251.6157
2025-06-03,GSCI.TR,3661.412
2025-06-03,XAUUSD.Curncy,3353.43
2025-06-03,COM.US.Equity,28.1448
2025-06-04,BCOM.TR,251.9406
2025-06-04,GSCI.TR,3651.069
2025-06-04,XAUUSD.Curncy,3372.72
2025-06-04,COM.US.Equity,28.186
2025-06-05,BCOM.TR,252.9861
2025-06-05,GSCI.TR,3677.164
2025-06-05,XAUUSD.Curncy,3352.65
2025-06-05,COM.US.Equity,28.1689
2025-06-06,BCOM.TR,254.2768
2025-06-06,GSCI.TR,3711.991
2025-06-06,XAUUSD.Curncy,3310.42
2025-06-06,COM.US.Equity,28.2142
2025-06-09,BCOM.TR,254.1411
2025-06-09,GSCI.TR,3724.514
2025-06-09,XAUUSD.Curncy,3326.19
2025-06-09,COM.US.Equity,28.2241
2025-06-10,BCOM.TR,253.063
2025-06-10,GSCI.TR,3712.067
2025-06-10,XAUUSD.Curncy,3323.69
2025-06-10,COM.US.Equity,28.1746
2025-06-11,BCOM.TR,254.1207
2025-06-11,GSCI.TR,3774.491
2025-06-11,XAUUSD.Curncy,3355.12
2025-06-11,COM.US.Equity,28.1844
2025-06-12,BCOM.TR,254.3221
2025-06-12,GSCI.TR,3771.767
2025-06-12,XAUUSD.Curncy,3385.92
2025-06-12,COM.US.Equity,28.2035
2025-06-13,BCOM.TR,259.3999
2025-06-13,GSCI.TR,3892.449
2025-06-13,XAUUSD.Curncy,3432.34
2025-06-13,COM.US.Equity,28.234
2025-06-16,BCOM.TR,260.4529
2025-06-16,GSCI.TR,3887.051
2025-06-16,XAUUSD.Curncy,3385.23
2025-06-16,COM.US.Equity,28.2191
2025-06-17,BCOM.TR,263.1608
2025-06-17,GSCI.TR,3964.527
2025-06-17,XAUUSD.Curncy,3388.11
2025-06-17,COM.US.Equity,28.3628
2025-06-18,BCOM.TR,264.6555
2025-06-18,GSCI.TR,3983.4
