"","date","series","value"
"2759",2022-03-03,"ABCTRI",7151.109299
"2760",2022-03-03,"CL1.Comdty",107.67
"2761",2022-03-04,"BCOM.TR",271.4194
"2762",2022-03-04,"GSCI.TR",3921.458
"2763",2022-03-04,"XAUUSD.Curncy",1970.7
"2764",2022-03-04,"S.P500.TR",9094.04
"2765",2022-03-04,"ABCTRI",7356.731337
"2766",2022-03-04,"CL1.Comdty",115.68
"2767",2022-03-07,"BCOM.TR",279.6246
"2768",2022-03-07,"GSCI.TR",4040.192
"2769",2022-03-07,"XAUUSD.Curncy",1998.11
"2770",2022-03-07,"S.P500.TR",8825.72
"2771",2022-03-07,"ABCTRI",7460.706908
"2772",2022-03-07,"CL1.Comdty",119.4
"2773",2022-03-08,"BCOM.TR",283.4054
"2774",2022-03-08,"GSCI.TR",4152.16
"2775",2022-03-08,"XAUUSD.Curncy",2050.76
"2776",2022-03-08,"S.P500.TR",8762.11
"2777",2022-03-08,"ABCTRI",7572.250025
"2778",2022-03-08,"CL1.Comdty",123.7
"2779",2022-03-09,"BCOM.TR",268.8902
"2780",2022-03-09,"GSCI.TR",3780.442
"2781",2022-03-09,"XAUUSD.Curncy",1991.83
"2782",2022-03-09,"S.P500.TR",8988.65
"2783",2022-03-09,"ABCTRI",7215.942787
"2784",2022-03-09,"CL1.Comdty",108.7
"2785",2022-03-10,"BCOM.TR",267.3671
"2786",2022-03-10,"GSCI.TR",3698.862
"2787",2022-03-10,"XAUUSD.Curncy",1996.98
"2788",2022-03-10,"S.P500.TR",8950.9
"2789",2022-03-10,"ABCTRI",7205.43421
"2790",2022-03-10,"CL1.Comdty",106.02
"2791",2022-03-11,"BCOM.TR",270.0767
"2792",2022-03-11,"GSCI.TR",3777.805
"2793",2022-03-11,"XAUUSD.Curncy",1988.46
"2794",2022-03-11,"S.P500.TR",8835.4
"2795",2022-03-11,"ABCTRI",7273.635373
"2796",2022-03-11,"CL1.Comdty",109.33
"2797",2022-03-14,"BCOM.TR",264.5446
"2798",2022-03-14,"GSCI.TR",3651.788
"2799",2022-03-14,"XAUUSD.Curncy",1950.88
"2800",2022-03-14,"S.P500.TR",8771.75
"2801",2022-03-14,"ABCTRI",7173.202351
"2802",2022-03-14,"CL1.Comdty",103.01
"2803",2022-03-15,"BCOM.TR",260.4877
"2804",2022-03-15,"GSCI.TR",3534.095
"2805",2022-03-15,"XAUUSD.Curncy",1917.94
"2806",2022-03-15,"S.P500.TR",8959.74
"2807",2022-03-15,"ABCTRI",7144.116593
"2808",2022-03-15,"CL1.Comdty",96.44
"2809",2022-03-16,"BCOM.TR",257.8663
"2810",2022-03-16,"GSCI.TR",3490.324
"2811",2022-03-16,"XAUUSD.Curncy",1927.29
"2812",2022-03-16,"S.P500.TR",9160.51
"2813",2022-03-16,"ABCTRI",7082.741326
"2814",2022-03-16,"CL1.Comdty",95.04
"2815",2022-03-17,"BCOM.TR",265.7291
"2816",2022-03-17,"GSCI.TR",3687.875
"2817",2022-03-17,"XAUUSD.Curncy",1942.89
"2818",2022-03-17,"S.P500.TR",9274.17
"2819",2022-03-17,"ABCTRI",7215.40483
"2820",2022-03-17,"CL1.Comdty",102.98
"2821",2022-03-18,"BCOM.TR",263.6217
"2822",2022-03-18,"GSCI.TR",3700.45
"2823",2022-03-18,"XAUUSD.Curncy",1921.62
"2824",2022-03-18,"S.P500.TR",9382.43
"2825",2022-03-18,"ABCTRI",7209.574329
"2826",2022-03-18,"CL1.Comdty",104.7
"2827",2022-03-21,"BCOM.TR",268.5637
"2828",2022-03-21,"GSCI.TR",3855.364
"2829",2022-03-21,"XAUUSD.Curncy",1935.91
"2830",2022-03-21,"S.P500.TR",9378.84
"2831",2022-03-21,"ABCTRI",7290.354143
"2832",2022-03-21,"CL1.Comdty",112.12
"2833",2022-03-22,"BCOM.TR",268.3123
"2834",2022-03-22,"GSCI.TR",3850.54
"2835",2022-03-22,"XAUUSD.Curncy",1921.69
"2836",2022-03-22,"S.P500.TR",9484.86
"2837",2022-03-22,"ABCTRI",7286.591105
"2838",2022-03-22,"CL1.Comdty",111.76
"2839",2022-03-23,"BCOM.TR",275.3577
"2840",2022-03-23,"GSCI.TR",3992.658
"2841",2022-03-23,"XAUUSD.Curncy",1943.86
"2842",2022-03-23,"S.P500.TR",9368.98
"2843",2022-03-23,"ABCTRI",7343.130189
"2844",2022-03-23,"CL1.Comdty",114.93
"2845",2022-03-24,"BCOM.TR",276.0297
"2846",2022-03-24,"GSCI.TR",3951.414
"2847",2022-03-24,"XAUUSD.Curncy",1957.69
"2848",2022-03-24,"S.P500.TR",9504.19
"2849",2022-03-24,"ABCTRI",7341.23961
"2850",2022-03-24,"CL1.Comdty",112.34
"2851",2022-03-25,"BCOM.TR",277.5093
"2852",2022-03-25,"GSCI.TR",3986.328
"2853",2022-03-25,"XAUUSD.Curncy",1958.29
"2854",2022-03-25,"S.P500.TR",9552.4
"2855",2022-03-25,"ABCTRI",7353.249374
"2856",2022-03-25,"CL1.Comdty",113.9
"2857",2022-03-28,"BCOM.TR",269.737
"2858",2022-03-28,"GSCI.TR",3808.178
"2859",2022-03-28,"XAUUSD.Curncy",1922.8
"2860",2022-03-28,"S.P500.TR",9620.66
"2861",2022-03-28,"ABCTRI",7267.854495
"2862",2022-03-28,"CL1.Comdty",105.96
"2863",2022-03-29,"BCOM.TR",264.2235
"2864",2022-03-29,"GSCI.TR",3732.617
"2865",2022-03-29,"XAUUSD.Curncy",1919.43
"2866",2022-03-29,"S.P500.TR",9738.6
"2867",2022-03-29,"ABCTRI",7214.763266
"2868",2022-03-29,"CL1.Comdty",104.24
"2869",2022-03-30,"BCOM.TR",270.2754
"2870",2022-03-30,"GSCI.TR",3830.184
"2871",2022-03-30,"XAUUSD.Curncy",1932.87
"2872",2022-03-30,"S.P500.TR",9678.3
"2873",2022-03-30,"ABCTRI",7277.213706
"2874",2022-03-30,"CL1.Comdty",107.82
"2875",2022-03-31,"BCOM.TR",265.9137
"2876",2022-03-31,"GSCI.TR",3693.877
"2877",2022-03-31,"XAUUSD.Curncy",1937.44
"2878",2022-03-31,"S.P500.TR",9527.46
"2879",2022-03-31,"ABCTRI",7246.573145
"2880",2022-03-31,"CL1.Comdty",100.28
"2881",2022-04-01,"BCOM.TR",264.7779
"2882",2022-04-01,"GSCI.TR",3678.741
"2883",2022-04-01,"XAUUSD.Curncy",1925.68
"2884",2022-04-01,"S.P500.TR",9559.95
"2885",2022-04-01,"ABCTRI",7218.086557
"2886",2022-04-01,"CL1.Comdty",99.27
"2887",2022-04-04,"BCOM.TR",268.3985
"2888",2022-04-04,"GSCI.TR",3762.87
"2889",2022-04-04,"XAUUSD.Curncy",1932.73
"2890",2022-04-04,"S.P500.TR",9637.37
"2891",2022-04-04,"ABCTRI",7295.427789
"2892",2022-04-04,"CL1.Comdty",103.28
"2893",2022-04-05,"BCOM.TR",269.773
"2894",2022-04-05,"GSCI.TR",3748.478
"2895",2022-04-05,"XAUUSD.Curncy",1923.6
"2896",2022-04-05,"S.P500.TR",9517.94
"2897",2022-04-05,"ABCTRI",7319.444768
"2898",2022-04-05,"CL1.Comdty",101.96
"2899",2022-04-06,"BCOM.TR",266.1579
"2900",2022-04-06,"GSCI.TR",3640.302
"2901",2022-04-06,"XAUUSD.Curncy",1925.35
"2902",2022-04-06,"S.P500.TR",9425.49
"2903",2022-04-06,"ABCTRI",7279.976755
"2904",2022-04-06,"CL1.Comdty",96.23
"2905",2022-04-07,"BCOM.TR",267.0472
"2906",2022-04-07,"GSCI.TR",3621.453
"2907",2022-04-07,"XAUUSD.Curncy",1931.86
"2908",2022-04-07,"S.P500.TR",9466.76
"2909",2022-04-07,"ABCTRI",7308.504731
"2910",2022-04-07,"CL1.Comdty",96.03
"2911",2022-04-08,"BCOM.TR",270.2348
"2912",2022-04-08,"GSCI.TR",3683.371
"2913",2022-04-08,"XAUUSD.Curncy",1947.54
"2914",2022-04-08,"S.P500.TR",9441.84
"2915",2022-04-08,"ABCTRI",7364.805187
"2916",2022-04-08,"CL1.Comdty",98.26
"2917",2022-04-11,"BCOM.TR",269.2364
"2918",2022-04-11,"GSCI.TR",3617.53
"2919",2022-04-11,"XAUUSD.Curncy",1953.52
"2920",2022-04-11,"S.P500.TR",9282.48
"2921",2022-04-11,"ABCTRI",7364.534823
"2922",2022-04-11,"CL1.Comdty",94.29
"2923",2022-04-12,"BCOM.TR",275.3668
"2924",2022-04-12,"GSCI.TR",3760.309
"2925",2022-04-12,"XAUUSD.Curncy",1966.76
"2926",2022-04-12,"S.P500.TR",9251.07
"2927",2022-04-12,"ABCTRI",7468.726952
"2928",2022-04-12,"CL1.Comdty",100.6
"2929",2022-04-13,"BCOM.TR",280.0912
"2930",2022-04-13,"GSCI.TR",3852.811
"2931",2022-04-13,"XAUUSD.Curncy",1977.8
"2932",2022-04-13,"S.P500.TR",9356.21
"2933",2022-04-13,"ABCTRI",7522.533396
"2934",2022-04-13,"CL1.Comdty",104.25
"2935",2022-04-14,"BCOM.TR",283.1331
"2936",2022-04-14,"GSCI.TR",3923.402
"2937",2022-04-14,"XAUUSD.Curncy",1973.71
"2938",2022-04-14,"S.P500.TR",9242.58
"2939",2022-04-14,"ABCTRI",7529.900162
"2940",2022-04-14,"CL1.Comdty",106.95
"2941",2022-04-15,"BCOM.TR",283.1331
"2942",2022-04-15,"GSCI.TR",3923.402
"2943",2022-04-15,"XAUUSD.Curncy",1978.24
"2944",2022-04-15,"S.P500.TR",9242.58
"2945",2022-04-15,"ABCTRI",7530.21322
"2946",2022-04-15,"CL1.Comdty",106.95
"2947",2022-04-18,"BCOM.TR",288.6331
"2948",2022-04-18,"GSCI.TR",3982.135
"2949",2022-04-18,"XAUUSD.Curncy",1978.91
"2950",2022-04-18,"S.P500.TR",9240.69
"2951",2022-04-18,"ABCTRI",7597.785161
"2952",2022-04-18,"CL1.Comdty",108.21
"2953",2022-04-19,"BCOM.TR",280.7956
"2954",2022-04-19,"GSCI.TR",3846.807
"2955",2022-04-19,"XAUUSD.Curncy",1950.09
"2956",2022-04-19,"S.P500.TR",9389.21
"2957",2022-04-19,"ABCTRI",7489.780023
"2958",2022-04-19,"CL1.Comdty",102.56
"2959",2022-04-20,"BCOM.TR",280.1704
"2960",2022-04-20,"GSCI.TR",3852.901
"2961",2022-04-20,"XAUUSD.Curncy",1957.77
"2962",2022-04-20,"S.P500.TR",9383.54
"2963",2022-04-20,"ABCTRI",7469.642548
"2964",2022-04-20,"CL1.Comdty",102.75
"2965",2022-04-21,"BCOM.TR",280.755
"2966",2022-04-21,"GSCI.TR",3873.083
"2967",2022-04-21,"XAUUSD.Curncy",1951.62
"2968",2022-04-21,"S.P500.TR",9245.86
"2969",2022-04-21,"ABCTRI",7446.665815
"2970",2022-04-21,"CL1.Comdty",103.79
"2971",2022-04-22,"BCOM.TR",275.9103
"2972",2022-04-22,"GSCI.TR",3822.046
"2973",2022-04-22,"XAUUSD.Curncy",1931.6
"2974",2022-04-22,"S.P500.TR",8989.51
"2975",2022-04-22,"ABCTRI",7346.970865
"2976",2022-04-22,"CL1.Comdty",102.07
"2977",2022-04-25,"BCOM.TR",271.2336
"2978",2022-04-25,"GSCI.TR",3729.64
"2979",2022-04-25,"XAUUSD.Curncy",1897.83
"2980",2022-04-25,"S.P500.TR",9040.86
"2981",2022-04-25,"ABCTRI",7283.463917
"2982",2022-04-25,"CL1.Comdty",98.54
"2983",2022-04-26,"BCOM.TR",274.3652
"2984",2022-04-26,"GSCI.TR",3807.184
"2985",2022-04-26,"XAUUSD.Curncy",1905.51
"2986",2022-04-26,"S.P500.TR",8786.47
"2987",2022-04-26,"ABCTRI",7330.313063
"2988",2022-04-26,"CL1.Comdty",101.7
"2989",2022-04-27,"BCOM.TR",277.2801
"2990",2022-04-27,"GSCI.TR",3844.82
"2991",2022-04-27,"XAUUSD.Curncy",1886.1
"2992",2022-04-27,"S.P500.TR",8805
"2993",2022-04-27,"ABCTRI",7365.723067
"2994",2022-04-27,"CL1.Comdty",102.02
"2995",2022-04-28,"BCOM.TR",276.2525
"2996",2022-04-28,"GSCI.TR",3884.427
"2997",2022-04-28,"XAUUSD.Curncy",1894.45
"2998",2022-04-28,"S.P500.TR",9023.42
"2999",2022-04-28,"ABCTRI",7380.092191
"3000",2022-04-28,"CL1.Comdty",105.36
"3001",2022-04-29,"BCOM.TR",276.9244
"3002",2022-04-29,"GSCI.TR",3882.991
"3003",2022-04-29,"XAUUSD.Curncy",1896.93
"3004",2022-04-29,"S.P500.TR",8696.65
"3005",2022-04-29,"ABCTRI",7371.072927
"3006",2022-04-29,"CL1.Comdty",104.69
"3007",2022-05-02,"BCOM.TR",275.8506
"3008",2022-05-02,"GSCI.TR",3903.085
"3009",2022-05-02,"XAUUSD.Curncy",1863.02
"3010",2022-05-02,"S.P500.TR",8746.05
"3011",2022-05-02,"ABCTRI",7355.578456
"3012",2022-05-02,"CL1.Comdty",105.17
"3013",2022-05-03,"BCOM.TR",275.1066
"3014",2022-05-03,"GSCI.TR",3837.059
"3015",2022-05-03,"XAUUSD.Curncy",1868.12
"3016",2022-05-03,"S.P500.TR",8788.36
"3017",2022-05-03,"ABCTRI",7339.493373
"3018",2022-05-03,"CL1.Comdty",102.41
"3019",2022-05-04,"BCOM.TR",281.1523
"3020",2022-05-04,"GSCI.TR",3958.503
"3021",2022-05-04,"XAUUSD.Curncy",1881.22
"3022",2022-05-04,"S.P500.TR",9050.9
"3023",2022-05-04,"ABCTRI",7407.225849
"3024",2022-05-04,"CL1.Comdty",107.81
"3025",2022-05-05,"BCOM.TR",283.2163
"3026",2022-05-05,"GSCI.TR",3974.441
"3027",2022-05-05,"XAUUSD.Curncy",1877.18
"3028",2022-05-05,"S.P500.TR",8729.21
"3029",2022-05-05,"ABCTRI",7406.554205
"3030",2022-05-05,"CL1.Comdty",108.26
"3031",2022-05-06,"BCOM.TR",278.8146
"3032",2022-05-06,"GSCI.TR",3955.303
"3033",2022-05-06,"XAUUSD.Curncy",1883.81
"3034",2022-05-06,"S.P500.TR",8680.97
"3035",2022-05-06,"ABCTRI",7375.165918
"3036",2022-05-06,"CL1.Comdty",109.77
"3037",2022-05-09,"BCOM.TR",266.8905
"3038",2022-05-09,"GSCI.TR",3779.158
"3039",2022-05-09,"XAUUSD.Curncy",1854.17
"3040",2022-05-09,"S.P500.TR",8403.5
"3041",2022-05-09,"ABCTRI",7256.484616
"3042",2022-05-09,"CL1.Comdty",103.09
"3043",2022-05-10,"BCOM.TR",266.5973
"3044",2022-05-10,"GSCI.TR",3733.113
"3045",2022-05-10,"XAUUSD.Curncy",1838.27
"3046",2022-05-10,"S.P500.TR",8424.2
"3047",2022-05-10,"ABCTRI",7243.118488
"3048",2022-05-10,"CL1.Comdty",99.76
"3049",2022-05-11,"BCOM.TR",272.5785
"3050",2022-05-11,"GSCI.TR",3857.544
"3051",2022-05-11,"XAUUSD.Curncy",1852.4
"3052",2022-05-11,"S.P500.TR",8285.82
"3053",2022-05-11,"ABCTRI",7306.865822
"3054",2022-05-11,"CL1.Comdty",105.71
"3055",2022-05-12,"BCOM.TR",272.0226
"3056",2022-05-12,"GSCI.TR",3860.275
"3057",2022-05-12,"XAUUSD.Curncy",1821.82
"3058",2022-05-12,"S.P500.TR",8278.04
"3059",2022-05-12,"ABCTRI",7337.825865
"3060",2022-05-12,"CL1.Comdty",106.13
"3061",2022-05-13,"BCOM.TR",274.5183
"3062",2022-05-13,"GSCI.TR",3938.942
"3063",2022-05-13,"XAUUSD.Curncy",1811.79
"3064",2022-05-13,"S.P500.TR",8476.57
"3065",2022-05-13,"ABCTRI",7367.029592
"3066",2022-05-13,"CL1.Comdty",110.49
"3067",2022-05-16,"BCOM.TR",279.9468
"3068",2022-05-16,"GSCI.TR",4025.907
"3069",2022-05-16,"XAUUSD.Curncy",1824.14
"3070",2022-05-16,"S.P500.TR",8443.55
"3071",2022-05-16,"ABCTRI",7454.697561
"3072",2022-05-16,"CL1.Comdty",114.2
"3073",2022-05-17,"BCOM.TR",281.6431
"3074",2022-05-17,"GSCI.TR",4005.183
"3075",2022-05-17,"XAUUSD.Curncy",1815.16
"3076",2022-05-17,"S.P500.TR",8614.31
"3077",2022-05-17,"ABCTRI",7464.363284
"3078",2022-05-17,"CL1.Comdty",112.4
"3079",2022-05-18,"BCOM.TR",277.3817
"3080",2022-05-18,"GSCI.TR",3913.762
"3081",2022-05-18,"XAUUSD.Curncy",1816.6
"3082",2022-05-18,"S.P500.TR",8268.32
"3083",2022-05-18,"ABCTRI",7388.679559
"3084",2022-05-18,"CL1.Comdty",109.59
"3085",2022-05-19,"BCOM.TR",280.5499
"3086",2022-05-19,"GSCI.TR",3974.637
"3087",2022-05-19,"XAUUSD.Curncy",1841.85
"3088",2022-05-19,"S.P500.TR",8220.97
"3089",2022-05-19,"ABCTRI",7393.773463
"3090",2022-05-19,"CL1.Comdty",112.21
"3091",2022-05-20,"BCOM.TR",279.3501
"3092",2022-05-20,"GSCI.TR",3971.231
"3093",2022-05-20,"XAUUSD.Curncy",1846.5
"3094",2022-05-20,"S.P500.TR",8222.31
"3095",2022-05-20,"ABCTRI",7375.653648
"3096",2022-05-20,"CL1.Comdty",113.23
"3097",2022-05-23,"BCOM.TR",283.2343
"3098",2022-05-23,"GSCI.TR",4004.786
"3099",2022-05-23,"XAUUSD.Curncy",1853.59
"3100",2022-05-23,"S.P500.TR",8375.87
"3101",2022-05-23,"ABCTRI",7397.617029
"3102",2022-05-23,"CL1.Comdty",110.29
"3103",2022-05-24,"BCOM.TR",282.3443
"3104",2022-05-24,"GSCI.TR",3988.577
"3105",2022-05-24,"XAUUSD.Curncy",1866.45
"3106",2022-05-24,"S.P500.TR",8307.97
"3107",2022-05-24,"ABCTRI",7373.312271
"3108",2022-05-24,"CL1.Comdty",109.77
"3109",2022-05-25,"BCOM.TR",282.7279
"3110",2022-05-25,"GSCI.TR",4003.628
"3111",2022-05-25,"XAUUSD.Curncy",1853.46
"3112",2022-05-25,"S.P500.TR",8386.62
"3113",2022-05-25,"ABCTRI",7383.766506
"3114",2022-05-25,"CL1.Comdty",110.33
"3115",2022-05-26,"BCOM.TR",285.2108
"3116",2022-05-26,"GSCI.TR",4075.892
"3117",2022-05-26,"XAUUSD.Curncy",1850.63
"3118",2022-05-26,"S.P500.TR",8553.68
"3119",2022-05-26,"ABCTRI",7406.14767
"3120",2022-05-26,"CL1.Comdty",114.09
"3121",2022-05-27,"BCOM.TR",286.5252
"3122",2022-05-27,"GSCI.TR",4112.006
"3123",2022-05-27,"XAUUSD.Curncy",1853.72
"3124",2022-05-27,"S.P500.TR",8766.83
"3125",2022-05-27,"ABCTRI",7428.03233
"3126",2022-05-27,"CL1.Comdty",115.07
"3127",2022-05-30,"BCOM.TR",286.5252
"3128",2022-05-30,"GSCI.TR",4112.006
"3129",2022-05-30,"XAUUSD.Curncy",1855.23
"3130",2022-05-30,"S.P500.TR",8766.83
"3131",2022-05-30,"ABCTRI",7429.316029
"3132",2022-05-30,"CL1.Comdty",115.07
"3133",2022-05-31,"BCOM.TR",281.1473
"3134",2022-05-31,"GSCI.TR",4079.848
"3135",2022-05-31,"XAUUSD.Curncy",1837.35
"3136",2022-05-31,"S.P500.TR",8712.6
"3137",2022-05-31,"ABCTRI",7370.016604
"3138",2022-05-31,"CL1.Comdty",114.67
"3139",2022-06-01,"BCOM.TR",284.2805
"3140",2022-06-01,"GSCI.TR",4116.403
"3141",2022-06-01,"XAUUSD.Curncy",1846.6
"3142",2022-06-01,"S.P500.TR",8648.28
"3143",2022-06-01,"ABCTRI",7363.91843
"3144",2022-06-01,"CL1.Comdty",115.26
"3145",2022-06-02,"BCOM.TR",286.4908
"3146",2022-06-02,"GSCI.TR",4152.133
"3147",2022-06-02,"XAUUSD.Curncy",1868.58
"3148",2022-06-02,"S.P500.TR",8809.18
"3149",2022-06-02,"ABCTRI",7401.890873
"3150",2022-06-02,"CL1.Comdty",116.87
"3151",2022-06-03,"BCOM.TR",286.4713
"3152",2022-06-03,"GSCI.TR",4193.538
"3153",2022-06-03,"XAUUSD.Curncy",1851.19
"3154",2022-06-03,"S.P500.TR",8665.8
"3155",2022-06-03,"ABCTRI",7396.558784
"3156",2022-06-03,"CL1.Comdty",118.87
"3157",2022-06-06,"BCOM.TR",291.839
"3158",2022-06-06,"GSCI.TR",4236.18
"3159",2022-06-06,"XAUUSD.Curncy",1841.43
"3160",2022-06-06,"S.P500.TR",8693.06
"3161",2022-06-06,"ABCTRI",7456.637898
"3162",2022-06-06,"CL1.Comdty",118.5
"3163",2022-06-07,"BCOM.TR",292.0548
"3164",2022-06-07,"GSCI.TR",4242.936
"3165",2022-06-07,"XAUUSD.Curncy",1852.37
"3166",2022-06-07,"S.P500.TR",8776.09
"3167",2022-06-07,"ABCTRI",7457.285967
"3168",2022-06-07,"CL1.Comdty",119.41
"3169",2022-06-08,"BCOM.TR",291.2716
"3170",2022-06-08,"GSCI.TR",4284.167
"3171",2022-06-08,"XAUUSD.Curncy",1853.36
"3172",2022-06-08,"S.P500.TR",8681.68
"3173",2022-06-08,"ABCTRI",7489.116458
"3174",2022-06-08,"CL1.Comdty",122.11
"3175",2022-06-09,"BCOM.TR",292.5047
"3176",2022-06-09,"GSCI.TR",4294.659
"3177",2022-06-09,"XAUUSD.Curncy",1847.95
"3178",2022-06-09,"S.P500.TR",8475.91
"3179",2022-06-09,"ABCTRI",7526.268108
"3180",2022-06-09,"CL1.Comdty",121.51
"3181",2022-06-10,"BCOM.TR",289.9981
"3182",2022-06-10,"GSCI.TR",4251.62
"3183",2022-06-10,"XAUUSD.Curncy",1871.6
"3184",2022-06-10,"S.P500.TR",8229.43
"3185",2022-06-10,"ABCTRI",7489.737689
"3186",2022-06-10,"CL1.Comdty",120.67
"3187",2022-06-13,"BCOM.TR",285.3394
"3188",2022-06-13,"GSCI.TR",4215.402
"3189",2022-06-13,"XAUUSD.Curncy",1819.26
"3190",2022-06-13,"S.P500.TR",7910.43
"3191",2022-06-13,"ABCTRI",7460.992758
"3192",2022-06-13,"CL1.Comdty",120.93
"3193",2022-06-14,"BCOM.TR",276.3995
"3194",2022-06-14,"GSCI.TR",4147.112
"3195",2022-06-14,"XAUUSD.Curncy",1808.49
"3196",2022-06-14,"S.P500.TR",7883.34
"3197",2022-06-14,"ABCTRI",7423.807121
"3198",2022-06-14,"CL1.Comdty",118.93
"3199",2022-06-15,"BCOM.TR",277.2277
"3200",2022-06-15,"GSCI.TR",4122.352
"3201",2022-06-15,"XAUUSD.Curncy",1833.82
"3202",2022-06-15,"S.P500.TR",7998.62
"3203",2022-06-15,"ABCTRI",7404.507976
"3204",2022-06-15,"CL1.Comdty",115.31
"3205",2022-06-16,"BCOM.TR",279.1219
"3206",2022-06-16,"GSCI.TR",4157.582
"3207",2022-06-16,"XAUUSD.Curncy",1857.33
"3208",2022-06-16,"S.P500.TR",7739.39
"3209",2022-06-16,"ABCTRI",7438.768073
"3210",2022-06-16,"CL1.Comdty",117.59
"3211",2022-06-17,"BCOM.TR",271.5359
"3212",2022-06-17,"GSCI.TR",4001.36
"3213",2022-06-17,"XAUUSD.Curncy",1839.39
"3214",2022-06-17,"S.P500.TR",7756.59
"3215",2022-06-17,"ABCTRI",7358.574393
"3216",2022-06-17,"CL1.Comdty",109.56
"3217",2022-06-20,"BCOM.TR",271.5359
"3218",2022-06-20,"GSCI.TR",4001.36
"3219",2022-06-20,"XAUUSD.Curncy",1838.74
"3220",2022-06-20,"S.P500.TR",7756.59
"3221",2022-06-20,"ABCTRI",7360.05175
"3222",2022-06-20,"CL1.Comdty",109.56
"3223",2022-06-21,"BCOM.TR",270.6293
"3224",2022-06-21,"GSCI.TR",4011.817
"3225",2022-06-21,"XAUUSD.Curncy",1832.98
"3226",2022-06-21,"S.P500.TR",7946.89
"3227",2022-06-21,"ABCTRI",7297.388419
"3228",2022-06-21,"CL1.Comdty",110.65
"3229",2022-06-22,"BCOM.TR",267.2196
"3230",2022-06-22,"GSCI.TR",3940.651
"3231",2022-06-22,"XAUUSD.Curncy",1837.72
"3232",2022-06-22,"S.P500.TR",7936.67
"3233",2022-06-22,"ABCTRI",7246.972502
"3234",2022-06-22,"CL1.Comdty",106.19
"3235",2022-06-23,"BCOM.TR",259.0467
"3236",2022-06-23,"GSCI.TR",3848.566
"3237",2022-06-23,"XAUUSD.Curncy",1822.77
"3238",2022-06-23,"S.P500.TR",8012.68
"3239",2022-06-23,"ABCTRI",7131.546039
"3240",2022-06-23,"CL1.Comdty",104.27
"3241",2022-06-24,"BCOM.TR",259.9202
"3242",2022-06-24,"GSCI.TR",3903.959
"3243",2022-06-24,"XAUUSD.Curncy",1826.88
"3244",2022-06-24,"S.P500.TR",8257.72
"3245",2022-06-24,"ABCTRI",7136.031378
"3246",2022-06-24,"CL1.Comdty",107.62
"3247",2022-06-27,"BCOM.TR",261.0944
"3248",2022-06-27,"GSCI.TR",3915.802
"3249",2022-06-27,"XAUUSD.Curncy",1822.85
"3250",2022-06-27,"S.P500.TR",8233.42
"3251",2022-06-27,"ABCTRI",7101.095681
"3252",2022-06-27,"CL1.Comdty",109.57
"3253",2022-06-28,"BCOM.TR",262.9382
"3254",2022-06-28,"GSCI.TR",3957.207
"3255",2022-06-28,"XAUUSD.Curncy",1820.01
"3256",2022-06-28,"S.P500.TR",8067.56
"3257",2022-06-28,"ABCTRI",7136.357953
"3258",2022-06-28,"CL1.Comdty",111.76
"3259",2022-06-29,"BCOM.TR",262.051
"3260",2022-06-29,"GSCI.TR",3916.191
"3261",2022-06-29,"XAUUSD.Curncy",1817.73
"3262",2022-06-29,"S.P500.TR",8062.72
"3263",2022-06-29,"ABCTRI",7129.305188
"3264",2022-06-29,"CL1.Comdty",109.78
"3265",2022-06-30,"BCOM.TR",250.8549
"3266",2022-06-30,"GSCI.TR",3768.017
"3267",2022-06-30,"XAUUSD.Curncy",1807.27
"3268",2022-06-30,"S.P500.TR",7993.43
"3269",2022-06-30,"ABCTRI",7045.644663
"3270",2022-06-30,"CL1.Comdty",105.76
"3271",2022-07-01,"BCOM.TR",251.0391
"3272",2022-07-01,"GSCI.TR",3823.672
"3273",2022-07-01,"XAUUSD.Curncy",1811.43
"3274",2022-07-01,"S.P500.TR",8077.89
"3275",2022-07-01,"ABCTRI",7009.608342
"3276",2022-07-01,"CL1.Comdty",108.43
"3277",2022-07-04,"BCOM.TR",251.0391
"3278",2022-07-04,"GSCI.TR",3823.672
"3279",2022-07-04,"XAUUSD.Curncy",1808.15
"3280",2022-07-04,"S.P500.TR",8077.89
"3281",2022-07-04,"ABCTRI",7011.195706
"3282",2022-07-04,"CL1.Comdty",108.43
"3283",2022-07-05,"BCOM.TR",239.8189
"3284",2022-07-05,"GSCI.TR",3585.404
"3285",2022-07-05,"XAUUSD.Curncy",1764.76
"3286",2022-07-05,"S.P500.TR",8092.15
"3287",2022-07-05,"ABCTRI",6860.453772
"3288",2022-07-05,"CL1.Comdty",99.5
"3289",2022-07-06,"BCOM.TR",237.4346
"3290",2022-07-06,"GSCI.TR",3529.565
"3291",2022-07-06,"XAUUSD.Curncy",1738.86
"3292",2022-07-06,"S.P500.TR",8121.21
"3293",2022-07-06,"ABCTRI",6845.179626
"3294",2022-07-06,"CL1.Comdty",98.53
"3295",2022-07-07,"BCOM.TR",246.8495
"3296",2022-07-07,"GSCI.TR",3673.521
"3297",2022-07-07,"XAUUSD.Curncy",1740.16
"3298",2022-07-07,"S.P500.TR",8243.69
"3299",2022-07-07,"ABCTRI",6926.57432
"3300",2022-07-07,"CL1.Comdty",102.73
"3301",2022-07-08,"BCOM.TR",248.523
"3302",2022-07-08,"GSCI.TR",3723.763
"3303",2022-07-08,"XAUUSD.Curncy",1742.48
