"","date","BTC","ETC","MKR","XRP"
"958",2020-07-17,9151.392578125,6.02915811538696,449.430938720703,0.194280996918678
"959",2020-07-18,9159.0400390625,6.04290914535522,454.015869140625,0.199340999126434
"960",2020-07-19,9185.8173828125,6.07907915115356,465.581756591797,0.199135005474091
"961",2020-07-20,9164.2314453125,6.0372838973999,451.789398193359,0.195065006613731
"962",2020-07-21,9374.8876953125,6.17238807678223,457.677093505859,0.198988005518913
"963",2020-07-22,9525.36328125,6.34445714950562,491.164733886719,0.203342005610466
"964",2020-07-23,9581.072265625,6.42394590377808,529.068176269531,0.207578003406525
"965",2020-07-24,9536.892578125,6.25189304351807,515.084289550781,0.204049006104469
"966",2020-07-25,9677.11328125,6.67686176300049,525.098388671875,0.214101999998093
"967",2020-07-26,9905.1669921875,6.62023019790649,520.872253417969,0.214982002973557
"968",2020-07-27,10990.873046875,7.11022901535034,511.295440673828,0.22367200255394
"969",2020-07-28,10912.8232421875,7.22725582122803,516.125061035156,0.230277001857758
"970",2020-07-29,11100.4677734375,7.27117919921875,545.563354492188,0.243099004030228
"971",2020-07-30,11111.2138671875,7.35254716873169,569.176696777344,0.244522005319595
"972",2020-07-31,11323.466796875,7.40843677520752,557.337890625,0.258904010057449
"973",2020-08-01,11759.5927734375,7.81497716903687,592.022583007812,0.289528995752335
"974",2020-08-02,11053.6142578125,7.17868185043335,567.525329589844,0.287061989307404
"975",2020-08-03,11246.3486328125,7.16806316375732,592.865539550781,0.309940010309219
"976",2020-08-04,11205.892578125,7.13206720352173,585.5166015625,0.300493001937866
"977",2020-08-05,11747.0224609375,7.23310279846191,594.857360839844,0.303310990333557
"978",2020-08-06,11779.7734375,7.11260509490967,586.128295898438,0.303584009408951
"979",2020-08-07,11601.47265625,6.88115882873535,580.724670410156,0.294663995504379
"980",2020-08-08,11754.0458984375,6.90547323226929,583.650939941406,0.294021993875504
"981",2020-08-09,11675.7392578125,6.89359283447266,598.3857421875,0.288652986288071
"982",2020-08-10,11878.111328125,7.06736421585083,625.340698242188,0.294658988714218
"983",2020-08-11,11410.525390625,6.76637601852417,597.233276367188,0.284449011087418
"984",2020-08-12,11584.9345703125,6.82686996459961,728.75830078125,0.284929990768433
"985",2020-08-13,11784.1376953125,7.02218389511108,797.32177734375,0.29780700802803
"986",2020-08-14,11768.87109375,6.88436698913574,730.121704101562,0.300370991230011
"987",2020-08-15,11865.6982421875,7.19679498672485,694.0966796875,0.299661010503769
"988",2020-08-16,11892.8037109375,7.24456977844238,694.801940917969,0.30349200963974
"989",2020-08-17,12254.40234375,7.3744740486145,688.671020507812,0.314767003059387
"990",2020-08-18,11991.2333984375,7.28983688354492,673.350402832031,0.303306996822357
"991",2020-08-19,11758.283203125,6.814453125,652.398986816406,0.29024600982666
"992",2020-08-20,11878.3720703125,6.97721719741821,665.878295898438,0.292573004961014
"993",2020-08-21,11592.4892578125,6.66563701629639,605.3037109375,0.280681997537613
"994",2020-08-22,11681.8251953125,6.78362703323364,639.625671386719,0.286545991897583
"995",2020-08-23,11664.84765625,6.77752876281738,635.773376464844,0.285385996103287
"996",2020-08-24,11774.595703125,6.86436319351196,681.245178222656,0.289214998483658
"997",2020-08-25,11366.134765625,6.49816608428955,641.204833984375,0.27792701125145
"998",2020-08-26,11488.36328125,6.48099708557129,643.0654296875,0.277491003274918
"999",2020-08-27,11323.3974609375,6.35685300827026,615.474853515625,0.264510989189148
"1000",2020-08-28,11542.5,6.50959491729736,633.862731933594,0.272045999765396
"1001",2020-08-29,11506.865234375,6.5307788848877,631.528015136719,0.274497002363205
"1002",2020-08-30,11711.505859375,6.68541097640991,677.753540039062,0.28303399682045
